timestamp,cpu_usage_percent,memory_usage_percent,request_latency_ms,error_rate_percent,active_connections,transaction_count,failed_transactions,is_anomaly,anomaly_type
2026-05-18 12:04:51.606390,56.7,54.03,291.6,5.41,1040,1294,75,0,normal
2026-05-18 12:09:51.606390,58.2,53.95,300.96,5.66,1018,1411,83,0,normal
2026-05-18 12:14:51.606390,53.96,52.61,286.31,4.9,1154,1484,78,0,normal
2026-05-18 12:19:51.606390,62.69,55.33,269.79,4.1,1053,1497,63,0,normal
2026-05-18 12:24:51.606390,53.4,54.78,297.27,4.16,1131,1407,62,0,normal
2026-05-18 12:29:51.606390,52.78,54.92,299.95,4.22,1083,1330,58,0,normal
2026-05-18 12:34:51.606390,59.9,52.88,288.78,3.96,890,1425,61,0,normal
2026-05-18 12:39:51.606390,58.8,49.63,254.83,4.16,966,1454,65,0,normal
2026-05-18 12:44:51.606390,58.3,56.13,287.88,4.08,1017,1424,60,0,normal
2026-05-18 12:49:51.606390,58.32,52.98,315.46,4.45,1109,1521,71,0,normal
2026-05-18 12:54:51.606390,56.4,52.21,261.71,6.23,1215,1297,83,0,normal
2026-05-18 12:59:51.606390,53.75,55.32,342.56,3.95,973,1328,53,0,normal
2026-05-18 13:04:51.606390,57.83,53.95,271.57,5.23,1058,1546,84,0,normal
2026-05-18 13:09:51.606390,55.57,56.85,288.33,5.12,1133,1289,71,0,normal
2026-05-18 13:14:51.606390,60.53,55.97,267.2,4.06,1047,1383,61,0,normal
2026-05-18 13:19:51.606390,57.17,56.1,294.08,6.52,1217,1364,94,0,normal
2026-05-18 13:24:51.606390,55.13,52.0,235.13,4.8,918,1281,64,0,normal
2026-05-18 13:29:51.606390,56.65,57.15,271.03,4.41,1121,1418,67,0,normal
2026-05-18 13:34:51.606390,58.85,55.25,254.67,5.37,1120,1512,83,0,normal
2026-05-18 13:39:51.606390,55.93,53.99,291.5,4.26,1168,1453,62,0,normal
2026-05-18 13:44:51.606390,55.16,55.02,317.29,5.14,1059,1517,81,0,normal
2026-05-18 13:49:51.606390,58.36,51.18,306.85,4.0,1142,1557,64,0,normal
2026-05-18 13:54:51.606390,58.36,55.55,216.34,5.79,1028,1399,86,0,normal
2026-05-18 13:59:51.606390,56.11,52.67,348.76,4.55,973,1702,81,0,normal
2026-05-18 14:04:51.606390,56.61,52.29,298.98,5.01,969,1416,73,0,normal
2026-05-18 14:09:51.606390,58.72,51.96,266.84,4.25,920,1429,63,0,normal
2026-05-18 14:14:51.606390,53.69,57.23,294.86,5.13,1020,1380,72,0,normal
2026-05-18 14:19:51.606390,53.81,53.74,295.45,5.48,1095,1505,85,0,normal
2026-05-18 14:24:51.606390,55.88,58.07,270.17,4.64,1043,1422,73,0,normal
2026-05-18 14:29:51.606390,57.4,53.93,296.13,4.96,1084,1443,72,0,normal
2026-05-18 14:34:51.606390,58.97,51.59,271.98,4.61,1188,1431,72,0,normal
2026-05-18 14:39:51.606390,62.47,52.77,278.09,6.25,1012,1428,93,0,normal
2026-05-18 14:44:51.606390,60.62,57.47,269.65,4.69,1298,1467,69,0,normal
2026-05-18 14:49:51.606390,57.57,54.69,247.27,5.84,1140,1406,87,0,normal
2026-05-18 14:54:51.606390,58.0,53.9,294.64,5.62,1045,1411,79,0,normal
2026-05-18 14:59:51.606390,55.05,55.32,307.84,4.53,1042,1559,73,0,normal
2026-05-18 15:04:51.606390,57.61,55.73,303.14,4.22,953,1409,60,0,normal
2026-05-18 15:09:51.606390,56.81,56.97,312.31,4.48,1051,1477,69,0,normal
2026-05-18 15:14:51.606390,58.64,57.63,297.45,5.71,838,1350,81,0,normal
2026-05-18 15:19:51.606390,55.2,54.01,271.76,4.22,1180,1394,61,0,normal
2026-05-18 15:24:51.606390,59.24,52.08,312.94,4.7,773,1316,65,0,normal
2026-05-18 15:29:51.606390,62.28,53.9,247.04,5.6,1058,1624,92,0,normal
2026-05-18 15:34:51.606390,57.36,55.25,260.76,4.4,940,1576,72,0,normal
2026-05-18 15:39:51.606390,58.89,52.8,258.87,4.99,984,1499,76,0,normal
2026-05-18 15:44:51.606390,59.76,52.82,320.21,4.24,997,1654,73,0,normal
2026-05-18 15:49:51.606390,56.49,55.42,316.11,4.08,1247,1516,66,0,normal
2026-05-18 15:54:51.606390,58.37,54.63,302.46,5.54,944,1422,79,0,normal
2026-05-18 15:59:51.606390,57.74,54.8,320.01,4.06,1146,1477,62,0,normal
2026-05-18 16:04:51.606390,56.84,52.42,253.78,4.16,1140,1537,66,0,normal
2026-05-18 16:09:51.606390,54.23,53.47,290.63,5.77,790,1313,78,0,normal
2026-05-18 16:14:51.606390,56.63,52.09,276.43,4.27,962,1284,57,0,normal
2026-05-18 16:19:51.606390,58.05,55.71,305.61,7.45,1172,1442,114,0,normal
2026-05-18 16:24:51.606390,60.91,56.0,276.76,7.74,893,1342,107,0,normal
2026-05-18 16:29:51.606390,59.44,50.24,268.68,4.15,1144,1175,55,0,normal
2026-05-18 16:34:51.606390,63.02,52.08,296.47,3.88,1022,1277,53,0,normal
2026-05-18 16:39:51.606390,54.27,50.94,306.54,5.06,1018,1370,73,0,normal
2026-05-18 16:44:51.606390,59.19,52.63,260.22,4.44,1031,1406,65,0,normal
2026-05-18 16:49:51.606390,57.12,53.77,278.45,3.95,1059,1409,59,0,normal
2026-05-18 16:54:51.606390,63.15,51.04,248.55,5.07,929,1602,86,0,normal
2026-05-18 16:59:51.606390,54.15,52.09,205.37,3.87,998,1381,54,0,normal
2026-05-18 17:04:51.606390,52.18,50.63,273.81,5.69,1011,1367,82,0,normal
2026-05-18 17:09:51.606390,52.91,53.06,286.08,3.8,992,1176,48,0,normal
2026-05-18 17:14:51.606390,48.34,52.78,275.68,3.78,1009,1336,51,0,normal
2026-05-18 17:19:51.606390,53.13,51.2,209.35,3.84,903,1373,56,0,normal
2026-05-18 17:24:51.606390,52.44,52.99,257.32,6.87,1038,1202,86,0,normal
2026-05-18 17:29:51.606390,55.17,51.55,201.31,4.83,987,1246,63,0,normal
2026-05-18 17:34:51.606390,55.74,52.1,308.97,5.26,817,1388,74,0,normal
2026-05-18 17:39:51.606390,60.35,55.99,235.31,4.15,922,1285,55,0,normal
2026-05-18 17:44:51.606390,57.58,55.32,305.57,4.06,885,1329,57,0,normal
2026-05-18 17:49:51.606390,53.0,50.04,296.29,36.31,884,1394,506,1,error_spike
2026-05-18 17:54:51.606390,52.03,54.3,240.91,4.3,927,1543,69,0,normal
2026-05-18 17:59:51.606390,56.21,54.26,233.96,4.45,1036,1318,60,0,normal
2026-05-18 18:04:51.606390,48.24,48.6,261.59,4.38,845,1432,69,0,normal
2026-05-18 18:09:51.606390,57.7,52.54,225.76,3.68,930,1060,39,0,normal
2026-05-18 18:14:51.606390,55.75,53.98,254.18,6.35,914,1270,83,0,normal
2026-05-18 18:19:51.606390,50.8,48.65,236.63,3.57,830,1222,45,0,normal
2026-05-18 18:24:51.606390,47.08,49.06,197.7,6.76,873,1202,82,0,normal
2026-05-18 18:29:51.606390,56.28,52.93,184.23,3.4,994,1322,49,0,normal
2026-05-18 18:34:51.606390,51.88,51.44,257.96,4.04,923,1234,52,0,normal
2026-05-18 18:39:51.606390,55.94,52.0,234.32,3.79,963,1053,42,0,normal
2026-05-18 18:44:51.606390,47.44,51.58,234.59,3.98,1035,1097,46,0,normal
2026-05-18 18:49:51.606390,50.43,51.68,272.07,4.23,951,1328,62,0,normal
2026-05-18 18:54:51.606390,52.25,48.25,286.41,3.96,716,1092,44,0,normal
2026-05-18 18:59:51.606390,52.37,52.99,243.05,3.92,935,1331,58,0,normal
2026-05-18 19:04:51.606390,47.8,51.12,220.44,4.39,764,1166,54,0,normal
2026-05-18 19:09:51.606390,51.02,48.32,245.67,4.22,1007,1136,50,0,normal
2026-05-18 19:14:51.606390,45.95,48.69,189.97,4.86,866,1145,61,0,normal
2026-05-18 19:19:51.606390,48.73,45.72,237.39,3.35,766,1205,46,0,normal
2026-05-18 19:24:51.606390,49.52,49.81,247.26,4.01,882,1036,43,0,normal
2026-05-18 19:29:51.606390,50.7,49.92,251.12,3.95,835,1158,48,0,normal
2026-05-18 19:34:51.606390,51.3,48.65,172.62,3.53,654,57,44,1,transaction_drop
2026-05-18 19:39:51.606390,45.79,51.03,207.9,3.73,912,1170,52,0,normal
2026-05-18 19:44:51.606390,44.57,48.11,204.4,3.44,785,1218,45,0,normal
2026-05-18 19:49:51.606390,53.0,49.91,233.76,3.22,968,1170,42,0,normal
2026-05-18 19:54:51.606390,50.17,46.74,245.2,3.31,814,1215,45,0,normal
2026-05-18 19:59:51.606390,46.93,48.73,275.69,3.18,970,1084,36,0,normal
2026-05-18 20:04:51.606390,50.31,46.01,192.46,3.85,775,1030,40,0,normal
2026-05-18 20:09:51.606390,46.0,46.81,192.39,3.78,830,1013,42,0,normal
2026-05-18 20:14:51.606390,49.2,45.62,241.82,5.71,683,1006,58,0,normal
2026-05-18 20:19:51.606390,45.86,46.09,216.23,4.01,768,957,42,0,normal
2026-05-18 20:24:51.606390,51.85,48.01,245.38,2.76,560,994,32,0,normal
2026-05-18 20:29:51.606390,50.93,45.48,216.02,4.86,720,926,48,0,normal
2026-05-18 20:34:51.606390,44.92,43.14,172.65,4.69,584,867,43,0,normal
2026-05-18 20:39:51.606390,48.59,49.86,167.38,3.29,618,967,34,0,normal
2026-05-18 20:44:51.606390,47.61,49.12,160.84,3.59,643,1100,40,0,normal
2026-05-18 20:49:51.606390,49.78,43.77,227.26,6.44,799,1060,74,0,normal
2026-05-18 20:54:51.606390,42.78,47.74,243.07,34.99,718,911,318,1,error_spike
2026-05-18 20:59:51.606390,47.74,45.35,262.9,5.06,736,997,52,0,normal
2026-05-18 21:04:51.606390,45.03,44.26,207.22,2.4,613,979,26,0,normal
2026-05-18 21:09:51.606390,36.58,44.32,216.82,2.52,739,865,26,0,normal
2026-05-18 21:14:51.606390,38.31,43.26,164.54,2.89,631,768,27,0,normal
2026-05-18 21:19:51.606390,35.75,42.16,147.26,3.19,656,1136,37,0,normal
2026-05-18 21:24:51.606390,41.06,42.35,207.46,4.0,574,893,36,0,normal
2026-05-18 21:29:51.606390,44.02,41.9,194.5,6.75,746,793,59,0,normal
2026-05-18 21:34:51.606390,46.38,42.07,185.2,2.8,753,927,27,0,normal
2026-05-18 21:39:51.606390,42.09,43.6,193.61,2.36,627,901,25,0,normal
2026-05-18 21:44:51.606390,46.76,42.3,191.69,3.93,572,756,34,0,normal
2026-05-18 21:49:51.606390,37.74,45.1,220.52,3.24,469,919,35,0,normal
2026-05-18 21:54:51.606390,36.77,46.71,220.87,2.53,544,1008,28,0,normal
2026-05-18 21:59:51.606390,41.71,42.57,198.35,2.99,414,887,30,0,normal
2026-05-18 22:04:51.606390,39.05,41.48,180.87,3.26,434,571,22,0,normal
2026-05-18 22:09:51.606390,37.81,42.0,170.92,3.37,561,812,31,0,normal
2026-05-18 22:14:51.606390,31.7,41.94,141.67,2.59,520,838,26,0,normal
2026-05-18 22:19:51.606390,37.64,41.15,178.21,2.26,757,719,18,0,normal
2026-05-18 22:24:51.606390,34.0,42.49,113.69,5.54,488,720,41,0,normal
2026-05-18 22:29:51.606390,39.92,41.96,187.15,2.99,480,1003,33,0,normal
2026-05-18 22:34:51.606390,39.01,38.52,119.7,2.42,631,712,23,0,normal
2026-05-18 22:39:51.606390,35.1,42.74,164.12,2.23,332,666,19,0,normal
2026-05-18 22:44:51.606390,36.38,42.77,130.2,3.21,377,780,27,0,normal
2026-05-18 22:49:51.606390,34.74,39.47,172.17,2.18,591,835,23,0,normal
2026-05-18 22:54:51.606390,37.73,41.08,154.55,2.09,506,831,17,0,normal
2026-05-18 22:59:51.606390,40.79,42.37,107.74,2.65,508,531,17,0,normal
2026-05-18 23:04:51.606390,34.97,40.58,168.21,2.24,431,712,21,0,normal
2026-05-18 23:09:51.606390,39.44,43.15,138.26,2.89,549,893,32,0,normal
2026-05-18 23:14:51.606390,36.34,45.73,182.04,2.03,444,811,18,0,normal
2026-05-18 23:19:51.606390,35.55,39.43,155.65,2.96,532,654,23,0,normal
2026-05-18 23:24:51.606390,37.61,38.24,167.48,2.23,409,902,25,0,normal
2026-05-18 23:29:51.606390,34.83,41.61,126.9,1.9,507,875,18,0,normal
2026-05-18 23:34:51.606390,36.28,42.44,137.95,2.04,728,749,19,0,normal
2026-05-18 23:39:51.606390,34.34,40.54,141.88,4.61,483,866,44,0,normal
2026-05-18 23:44:51.606390,43.83,43.91,181.35,3.92,512,978,45,0,normal
2026-05-18 23:49:51.606390,38.05,38.32,205.98,2.17,505,673,18,0,normal
2026-05-18 23:54:51.606390,35.84,42.39,131.51,3.41,543,834,32,0,normal
2026-05-18 23:59:51.606390,38.59,39.79,187.98,2.84,572,977,31,0,normal
2026-05-19 00:04:51.606390,37.61,44.44,90.59,5.44,551,844,49,0,normal
2026-05-19 00:09:51.606390,37.29,44.99,119.86,2.37,553,703,18,0,normal
2026-05-19 00:14:51.606390,39.79,39.47,126.94,3.04,507,802,24,0,normal
2026-05-19 00:19:51.606390,40.23,39.9,115.13,1.97,536,916,28,0,normal
2026-05-19 00:24:51.606390,36.36,42.72,108.21,2.4,504,677,21,0,normal
2026-05-19 00:29:51.606390,36.23,40.23,168.11,5.22,344,776,41,0,normal
2026-05-19 00:34:51.606390,37.13,40.91,149.31,2.67,789,754,23,0,normal
2026-05-19 00:39:51.606390,31.06,41.05,167.12,2.24,598,716,17,0,normal
2026-05-19 00:44:51.606390,33.42,37.16,176.46,2.03,428,803,17,0,normal
2026-05-19 00:49:51.606390,42.07,40.97,163.72,3.12,549,769,25,0,normal
2026-05-19 00:54:51.606390,42.9,39.62,175.49,2.94,391,843,27,0,normal
2026-05-19 00:59:51.606390,37.22,40.01,153.68,2.37,476,893,21,0,normal
2026-05-19 01:04:51.606390,98.78,43.89,120.17,4.91,378,652,35,1,cpu_spike
2026-05-19 01:09:51.606390,38.91,38.49,187.52,1.92,521,786,17,0,normal
2026-05-19 01:14:51.606390,47.21,42.63,138.12,2.26,368,774,27,0,normal
2026-05-19 01:19:51.606390,41.34,40.44,127.73,4.44,565,799,37,0,normal
2026-05-19 01:24:51.606390,37.59,40.44,150.47,2.29,594,778,23,0,normal
2026-05-19 01:29:51.606390,35.11,42.58,128.43,2.19,443,681,18,0,normal
2026-05-19 01:34:51.606390,33.16,41.68,143.3,2.66,542,925,27,0,normal
2026-05-19 01:39:51.606390,38.59,42.14,166.15,3.64,438,967,38,0,normal
2026-05-19 01:44:51.606390,35.72,42.94,166.29,2.01,577,834,20,0,normal
2026-05-19 01:49:51.606390,33.72,40.34,128.91,4.77,457,839,43,0,normal
2026-05-19 01:54:51.606390,36.05,39.78,141.23,3.49,605,792,30,0,normal
2026-05-19 01:59:51.606390,34.75,38.83,188.1,2.1,345,876,23,0,normal
2026-05-19 02:04:51.606390,43.06,39.35,170.77,3.14,426,535,20,0,normal
2026-05-19 02:09:51.606390,40.64,46.9,218.13,2.39,415,779,21,0,normal
2026-05-19 02:14:51.606390,37.97,43.49,191.29,2.41,546,722,20,0,normal
2026-05-19 02:19:51.606390,42.44,38.3,190.23,3.43,582,794,31,0,normal
2026-05-19 02:24:51.606390,38.23,38.36,114.27,5.19,554,889,50,0,normal
2026-05-19 02:29:51.606390,35.42,41.96,178.83,2.04,475,781,18,0,normal
2026-05-19 02:34:51.606390,42.58,42.09,154.33,2.45,247,744,22,0,normal
2026-05-19 02:39:51.606390,39.62,42.1,139.4,2.56,530,639,21,0,normal
2026-05-19 02:44:51.606390,34.9,40.49,160.98,2.37,605,769,21,0,normal
2026-05-19 02:49:51.606390,37.44,40.75,184.3,2.35,794,847,22,0,normal
2026-05-19 02:54:51.606390,35.39,41.66,170.98,1.95,484,696,16,0,normal
2026-05-19 02:59:51.606390,33.87,41.17,129.61,3.06,460,579,20,0,normal
2026-05-19 03:04:51.606390,40.8,36.56,178.24,2.47,558,1007,27,0,normal
2026-05-19 03:09:51.606390,43.75,40.54,136.85,2.12,501,813,21,0,normal
2026-05-19 03:14:51.606390,33.83,39.3,162.48,3.59,654,758,29,0,normal
2026-05-19 03:19:51.606390,39.71,41.35,146.89,3.52,446,919,35,0,normal
2026-05-19 03:24:51.606390,36.07,46.97,4477.8,2.57,502,794,22,1,latency_spike
2026-05-19 03:29:51.606390,36.57,41.73,179.0,2.25,614,913,25,0,normal
2026-05-19 03:34:51.606390,36.25,40.37,124.81,2.92,557,905,32,0,normal
2026-05-19 03:39:51.606390,35.44,42.84,214.38,2.24,643,653,20,0,normal
2026-05-19 03:44:51.606390,38.18,41.97,101.4,2.17,483,826,22,0,normal
2026-05-19 03:49:51.606390,35.54,41.84,138.11,3.21,653,953,34,0,normal
2026-05-19 03:54:51.606390,38.85,42.21,167.15,49.44,360,680,336,1,error_spike
2026-05-19 03:59:51.606390,37.89,45.11,173.58,2.0,364,682,14,0,normal
2026-05-19 04:04:51.606390,37.32,38.74,153.05,1.91,655,699,17,0,normal
2026-05-19 04:09:51.606390,35.32,41.95,154.35,2.07,527,869,20,0,normal
2026-05-19 04:14:51.606390,36.31,39.15,168.4,1.97,619,809,19,0,normal
2026-05-19 04:19:51.606390,40.31,42.11,149.16,7.37,537,587,47,0,normal
2026-05-19 04:24:51.606390,39.55,39.16,197.89,2.24,526,815,24,0,normal
2026-05-19 04:29:51.606390,35.12,40.17,181.28,2.06,394,755,20,0,normal
2026-05-19 04:34:51.606390,38.35,40.41,182.3,2.18,524,769,19,0,normal
2026-05-19 04:39:51.606390,40.31,42.95,127.13,4.65,663,697,35,0,normal
2026-05-19 04:44:51.606390,33.05,42.84,153.75,2.63,533,815,22,0,normal
2026-05-19 04:49:51.606390,39.69,38.51,147.12,2.35,595,886,26,0,normal
2026-05-19 04:54:51.606390,36.07,41.11,125.97,3.97,592,717,32,0,normal
2026-05-19 04:59:51.606390,39.77,39.58,166.96,2.4,426,613,17,0,normal
2026-05-19 05:04:51.606390,35.77,38.48,140.03,2.31,613,750,21,0,normal
2026-05-19 05:09:51.606390,32.65,40.57,175.83,2.13,496,856,20,0,normal
2026-05-19 05:14:51.606390,33.18,40.38,124.07,2.37,501,739,21,0,normal
2026-05-19 05:19:51.606390,38.21,45.85,207.75,2.28,737,631,16,0,normal
2026-05-19 05:24:51.606390,38.85,41.87,129.3,3.03,587,857,26,0,normal
2026-05-19 05:29:51.606390,35.36,38.24,162.78,2.24,463,923,22,0,normal
2026-05-19 05:34:51.606390,39.99,39.87,179.96,2.76,534,99,25,1,transaction_drop
2026-05-19 05:39:51.606390,33.09,43.04,139.1,1.97,531,620,15,0,normal
2026-05-19 05:44:51.606390,37.88,45.18,181.8,2.11,696,749,23,0,normal
2026-05-19 05:49:51.606390,34.45,37.83,119.35,2.42,531,796,22,0,normal
2026-05-19 05:54:51.606390,36.13,37.24,199.8,4.66,748,700,35,0,normal
2026-05-19 05:59:51.606390,38.23,44.74,156.67,2.37,398,840,23,0,normal
2026-05-19 06:04:51.606390,35.51,41.78,138.36,2.99,524,691,26,0,normal
2026-05-19 06:09:51.606390,36.94,39.26,147.29,2.19,451,784,21,0,normal
2026-05-19 06:14:51.606390,41.11,42.07,180.54,2.04,478,759,19,0,normal
2026-05-19 06:19:51.606390,36.36,35.73,138.74,1.96,480,843,17,0,normal
2026-05-19 06:24:51.606390,40.6,41.01,133.8,2.26,456,780,22,0,normal
2026-05-19 06:29:51.606390,34.71,41.66,149.65,2.07,701,762,25,0,normal
2026-05-19 06:34:51.606390,39.69,42.85,120.99,2.09,670,701,16,0,normal
2026-05-19 06:39:51.606390,42.43,38.97,210.93,3.33,568,785,28,0,normal
2026-05-19 06:44:51.606390,30.69,41.17,139.33,1.92,480,756,16,0,normal
2026-05-19 06:49:51.606390,35.71,39.15,181.27,2.72,459,695,22,0,normal
2026-05-19 06:54:51.606390,39.84,41.51,162.62,2.38,602,798,23,0,normal
2026-05-19 06:59:51.606390,37.5,39.21,126.81,2.61,558,818,27,0,normal
2026-05-19 07:04:51.606390,43.23,42.92,182.86,3.14,620,881,36,0,normal
2026-05-19 07:09:51.606390,40.3,41.74,206.57,2.69,689,1008,29,0,normal
2026-05-19 07:14:51.606390,42.38,45.03,177.41,2.66,724,942,31,0,normal
2026-05-19 07:19:51.606390,41.65,45.45,218.86,3.63,619,787,33,0,normal
2026-05-19 07:24:51.606390,45.63,43.26,213.72,4.36,556,1049,54,0,normal
2026-05-19 07:29:51.606390,42.89,43.81,210.65,2.52,502,992,25,0,normal
2026-05-19 07:34:51.606390,43.14,40.83,169.3,2.41,660,1016,26,0,normal
2026-05-19 07:39:51.606390,40.89,43.13,150.71,4.59,851,956,50,0,normal
2026-05-19 07:44:51.606390,40.67,43.63,164.71,2.74,524,682,21,0,normal
2026-05-19 07:49:51.606390,40.84,48.97,189.01,3.11,745,1025,35,0,normal
2026-05-19 07:54:51.606390,43.32,41.51,199.51,2.76,567,922,26,0,normal
2026-05-19 07:59:51.606390,40.87,46.66,117.99,2.44,587,951,26,0,normal
2026-05-19 08:04:51.606390,46.86,48.35,208.59,3.59,829,1098,40,0,normal
2026-05-19 08:09:51.606390,52.22,46.92,213.58,3.45,712,1238,45,0,normal
2026-05-19 08:14:51.606390,48.61,49.87,200.52,2.93,762,990,33,0,normal
2026-05-19 08:19:51.606390,45.02,47.1,247.6,3.3,761,992,39,0,normal
2026-05-19 08:24:51.606390,49.6,47.14,221.53,4.3,670,959,43,0,normal
2026-05-19 08:29:51.606390,44.78,46.25,248.19,3.6,827,937,36,0,normal
2026-05-19 08:34:51.606390,39.89,48.8,202.41,2.81,732,939,28,0,normal
2026-05-19 08:39:51.606390,42.98,48.55,237.03,3.5,599,859,34,0,normal
2026-05-19 08:44:51.606390,40.4,45.11,257.97,3.92,649,1087,46,0,normal
2026-05-19 08:49:51.606390,44.96,43.72,248.28,4.28,426,1243,59,0,normal
2026-05-19 08:54:51.606390,46.07,45.95,176.17,3.7,743,1250,49,0,normal
2026-05-19 08:59:51.606390,51.05,44.76,201.34,2.87,868,959,30,0,normal
2026-05-19 09:04:51.606390,50.55,48.65,222.28,4.31,728,1136,51,0,normal
2026-05-19 09:09:51.606390,48.92,51.25,247.33,4.2,891,1287,59,0,normal
2026-05-19 09:14:51.606390,52.06,47.86,253.25,3.09,876,1207,40,0,normal
2026-05-19 09:19:51.606390,42.95,48.69,207.51,3.6,758,1177,49,0,normal
2026-05-19 09:24:51.606390,50.29,48.89,234.72,3.47,987,1138,41,0,normal
2026-05-19 09:29:51.606390,51.9,50.47,172.1,4.17,806,1281,57,0,normal
2026-05-19 09:34:51.606390,45.15,44.28,275.97,3.31,1034,1056,37,0,normal
2026-05-19 09:39:51.606390,53.02,47.56,217.35,3.96,669,1212,50,0,normal
2026-05-19 09:44:51.606390,50.61,49.2,234.41,5.51,806,1198,68,0,normal
2026-05-19 09:49:51.606390,48.35,51.18,223.45,4.67,818,1168,58,0,normal
2026-05-19 09:54:51.606390,51.49,47.79,267.14,5.61,829,1243,73,0,normal
2026-05-19 09:59:51.606390,56.41,45.02,147.64,6.91,905,1167,87,0,normal
2026-05-19 10:04:51.606390,53.26,52.14,253.05,3.4,1256,1214,45,0,normal
2026-05-19 10:09:51.606390,53.46,49.63,250.39,4.36,962,1277,58,0,normal
2026-05-19 10:14:51.606390,51.34,48.52,239.96,3.92,919,1109,45,0,normal
2026-05-19 10:19:51.606390,50.18,49.65,305.37,5.35,807,1329,75,0,normal
2026-05-19 10:24:51.606390,55.22,50.53,226.98,3.68,727,1355,55,0,normal
2026-05-19 10:29:51.606390,50.16,49.69,276.77,7.35,1034,1202,89,0,normal
2026-05-19 10:34:51.606390,52.95,46.49,264.31,4.34,862,1179,52,0,normal
2026-05-19 10:39:51.606390,51.3,52.69,291.48,4.96,1177,1206,64,0,normal
2026-05-19 10:44:51.606390,54.18,53.45,233.63,3.47,1003,1262,47,0,normal
2026-05-19 10:49:51.606390,53.74,52.2,231.67,3.59,951,1290,49,0,normal
2026-05-19 10:54:51.606390,55.86,48.62,286.56,4.81,956,1430,71,0,normal
2026-05-19 10:59:51.606390,51.22,50.5,266.45,3.41,957,1417,52,0,normal
2026-05-19 11:04:51.606390,54.5,52.63,224.41,5.34,916,1437,81,0,normal
2026-05-19 11:09:51.606390,52.37,53.84,254.59,3.66,810,1366,54,0,normal
2026-05-19 11:14:51.606390,53.98,53.98,282.38,4.72,930,1261,61,0,normal
2026-05-19 11:19:51.606390,56.45,51.17,295.93,4.1,983,1522,67,0,normal
2026-05-19 11:24:51.606390,57.59,52.8,250.43,4.59,920,1329,67,0,normal
2026-05-19 11:29:51.606390,52.55,53.56,183.4,4.84,857,1382,68,0,normal
2026-05-19 11:34:51.606390,57.93,55.55,286.54,4.07,911,1417,62,0,normal
2026-05-19 11:39:51.606390,59.39,54.05,234.24,3.76,1089,1360,55,0,normal
2026-05-19 11:44:51.606390,56.57,54.22,210.35,3.72,1060,1469,59,0,normal
2026-05-19 11:49:51.606390,60.96,52.81,185.91,4.54,1003,1400,69,0,normal
2026-05-19 11:54:51.606390,53.01,55.46,295.31,4.38,1044,1453,67,0,normal
2026-05-19 11:59:51.606390,51.6,53.46,274.77,5.0,872,1399,1004,1,failed_transaction_spike
2026-05-19 12:04:51.606390,51.91,52.21,276.83,4.55,957,1414,69,0,normal
2026-05-19 12:09:51.606390,61.73,56.74,325.29,4.39,1068,1426,65,0,normal
2026-05-19 12:14:51.606390,59.21,55.33,302.75,4.35,936,1412,62,0,normal
2026-05-19 12:19:51.606390,57.08,53.05,332.13,3.87,1047,1290,52,0,normal
2026-05-19 12:24:51.606390,58.09,52.98,241.88,4.25,910,1318,60,0,normal
2026-05-19 12:29:51.606390,53.88,54.53,3543.63,7.57,872,1492,116,1,latency_spike
2026-05-19 12:34:51.606390,64.6,54.86,235.19,5.91,1110,1293,77,0,normal
2026-05-19 12:39:51.606390,57.65,54.33,276.82,4.24,1139,1378,63,0,normal
2026-05-19 12:44:51.606390,57.59,54.56,276.26,4.73,974,1314,63,0,normal
2026-05-19 12:49:51.606390,59.45,57.33,302.53,5.72,885,1373,84,0,normal
2026-05-19 12:54:51.606390,58.71,56.08,285.11,4.42,816,1403,64,0,normal
2026-05-19 12:59:51.606390,57.95,54.32,302.46,3.86,1221,1378,54,0,normal
2026-05-19 13:04:51.606390,56.08,56.61,312.69,4.04,1079,1315,57,0,normal
2026-05-19 13:09:51.606390,59.87,52.67,356.25,4.67,1008,1439,69,0,normal
2026-05-19 13:14:51.606390,64.1,55.53,282.16,7.45,1032,1362,104,0,normal
2026-05-19 13:19:51.606390,62.49,58.35,1981.47,5.14,877,1395,74,1,latency_spike
2026-05-19 13:24:51.606390,63.24,54.29,299.03,4.03,1130,1532,63,0,normal
2026-05-19 13:29:51.606390,56.93,53.04,267.59,4.17,1269,1554,68,0,normal
2026-05-19 13:34:51.606390,55.5,53.43,336.14,5.44,990,1327,76,0,normal
2026-05-19 13:39:51.606390,58.09,52.55,283.19,5.8,1307,1615,96,0,normal
2026-05-19 13:44:51.606390,58.64,53.16,274.74,4.92,1057,1408,72,0,normal
2026-05-19 13:49:51.606390,61.76,53.99,277.58,4.99,1235,1399,74,0,normal
2026-05-19 13:54:51.606390,53.4,51.92,313.29,3.99,1100,1370,61,0,normal
2026-05-19 13:59:51.606390,63.07,54.76,287.02,5.72,1099,1464,86,0,normal
2026-05-19 14:04:51.606390,58.41,56.8,275.15,5.55,1264,1670,98,0,normal
2026-05-19 14:09:51.606390,57.6,53.18,344.38,4.3,1158,1318,59,0,normal
2026-05-19 14:14:51.606390,55.85,58.04,268.75,5.23,1117,1266,70,0,normal
2026-05-19 14:19:51.606390,53.93,56.02,295.52,4.24,886,1499,66,0,normal
2026-05-19 14:24:51.606390,61.36,57.06,314.03,4.04,929,1529,63,0,normal
